"lake","year","ba","type","size","times_treat","type_times_treat","period","event","site","tl","tlgroup","count","date","size_class"
"mark","2018","before","control",3.3,"0","control","followup",3,8,NA,"0",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,8,NA,"25",7,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,8,NA,"50",3,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,8,NA,"75",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,8,NA,"100",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,8,NA,"125",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,9,NA,"0",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,9,NA,"25",3,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,9,NA,"50",8,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,9,NA,"75",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,9,NA,"100",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,9,NA,"125",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,10,NA,"0",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,10,NA,"25",26,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,10,NA,"50",14,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,10,NA,"75",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,10,NA,"100",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,10,NA,"125",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,11,NA,"0",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,11,NA,"25",27,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,11,NA,"50",14,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,11,NA,"75",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,11,NA,"100",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,11,NA,"125",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,12,NA,"0",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,12,NA,"25",37,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,12,NA,"50",10,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,12,NA,"75",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,12,NA,"100",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,12,NA,"125",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,13,NA,"0",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,13,NA,"25",20,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,13,NA,"50",19,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,13,NA,"75",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,13,NA,"100",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,13,NA,"125",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,14,NA,"0",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,14,NA,"25",40,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,14,NA,"50",41,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,14,NA,"75",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,14,NA,"100",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,14,NA,"125",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,15,NA,"0",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,15,NA,"25",10,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,15,NA,"50",18,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,15,NA,"75",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,15,NA,"100",0,"7/1","small"
"mark","2018","before","control",3.3,"0","control","followup",3,15,NA,"125",0,"7/1","small"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,1,NA,"0",250,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,1,NA,"25",71,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,1,NA,"50",10,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,1,NA,"75",2,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,1,NA,"100",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,1,NA,"125",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,2,NA,"0",54,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,2,NA,"25",38,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,2,NA,"50",11,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,2,NA,"75",1,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,2,NA,"100",1,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,2,NA,"125",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,3,NA,"0",60,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,3,NA,"25",32,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,3,NA,"50",10,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,3,NA,"75",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,3,NA,"100",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,3,NA,"125",1,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,4,NA,"0",57,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,4,NA,"25",38,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,4,NA,"50",47,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,4,NA,"75",42,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,4,NA,"100",5,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,4,NA,"125",1,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,5,NA,"0",260,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,5,NA,"25",25,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,5,NA,"50",9,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,5,NA,"75",6,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,5,NA,"100",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,5,NA,"125",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,6,NA,"0",80,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,6,NA,"25",57,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,6,NA,"50",48,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,6,NA,"75",20,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,6,NA,"100",2,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,6,NA,"125",1,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,7,NA,"0",10,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,7,NA,"25",120,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,7,NA,"50",15,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,7,NA,"75",9,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,7,NA,"100",2,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,7,NA,"125",1,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,8,NA,"0",310,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,8,NA,"25",68,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,8,NA,"50",22,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,8,NA,"75",12,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,8,NA,"100",1,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,8,NA,"125",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,9,NA,"0",20,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,9,NA,"25",14,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,9,NA,"50",6,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,9,NA,"75",4,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,9,NA,"100",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,9,NA,"125",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,10,NA,"0",260,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,10,NA,"25",36,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,10,NA,"50",12,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,10,NA,"75",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,10,NA,"100",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,10,NA,"125",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,11,NA,"0",70,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,11,NA,"25",7,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,11,NA,"50",8,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,11,NA,"75",9,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,11,NA,"100",1,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,11,NA,"125",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,12,NA,"0",120,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,12,NA,"25",36,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,12,NA,"50",12,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,12,NA,"75",5,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,12,NA,"100",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,12,NA,"125",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,13,NA,"0",120,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,13,NA,"25",34,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,13,NA,"50",24,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,13,NA,"75",2,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,13,NA,"100",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,13,NA,"125",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,14,NA,"0",130,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,14,NA,"25",4,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,14,NA,"50",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,14,NA,"75",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,14,NA,"100",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,14,NA,"125",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,15,NA,"0",310,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,15,NA,"25",2,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,15,NA,"50",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,15,NA,"75",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,15,NA,"100",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","before",1,15,NA,"125",0,"5/22","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,1,NA,"0",70,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,1,NA,"25",14,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,1,NA,"50",1,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,1,NA,"75",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,1,NA,"100",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,1,NA,"125",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,2,NA,"0",110,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,2,NA,"25",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,2,NA,"50",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,2,NA,"75",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,2,NA,"100",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,2,NA,"125",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,3,NA,"0",110,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,3,NA,"25",10,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,3,NA,"50",5,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,3,NA,"75",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,3,NA,"100",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,3,NA,"125",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,4,NA,"0",100,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,4,NA,"25",24,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,4,NA,"50",6,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,4,NA,"75",3,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,4,NA,"100",0,"5/23","big"
"monroe county lake","2017","before","treat",34,"0","treat2","after",1,4,NA,"125",0,"5/23","big"
