"lake","year","ba","type","size","times_treat","type_times_treat","period","event","site","tl","tlgroup","count","date","size_class","type_treat"
"ae1","2018","after","control",1.6,"0","control","after",2,15,34,"25",1,"6/5/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","after",2,15,34,"25",1,"6/5/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","after",2,15,38,"50",1,"6/5/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","after",2,15,27,"25",1,"6/5/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","after",2,15,29,"25",1,"6/5/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","after",2,15,39,"50",1,"6/5/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","after",2,15,34,"25",1,"6/5/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","after",2,15,36,"25",1,"6/5/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","after",2,15,33,"25",1,"6/5/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","after",2,15,34,"25",1,"6/5/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,1,62,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,2,30,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,2,37,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,2,54,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,57,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,41,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,28,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,30,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,49,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,33,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,39,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,22,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,38,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,63,"75",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,55,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,45,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,3,40,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,4,35,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,4,60,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,4,60,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,4,51,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,4,47,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,5,32,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,6,27,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,6,36,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,7,NA,NA,0,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,8,34,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,8,31,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,8,41,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,8,35,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,9,49,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,9,50,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,9,55,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,9,63,"75",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,9,57,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,9,45,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,9,51,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,10,57,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,10,49,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,11,56,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,11,67,"75",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,11,45,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,11,42,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,11,52,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,11,46,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,11,52,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,11,54,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,11,63,"75",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,11,44,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,11,45,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,12,NA,NA,0,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,13,NA,NA,0,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,43,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,49,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,63,"75",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,47,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,50,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,52,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,45,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,45,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,49,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,47,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,48,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,42,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,46,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,14,38,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,15,30,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,15,57,"50",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,15,28,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,15,31,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,15,37,"25",1,"6/25/2018","small","control"
"ae1","2018","after","control",1.6,"0","control","followup",3,15,39,"50",1,"6/25/2018","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,1,30,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,1,32,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,2,42,"50",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,2,28,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,2,24,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,2,32,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,2,34,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,3,32,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,3,30,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,3,33,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,3,33,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,3,34,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,3,33,"25",1,"5/15/2017","small","control"
"anderson county lake","2017","before","control",2.8,"0","control","before",1,4,37,"25",1,"5/15/2017","small","control"
